Plant,ClubPlants,Cluster,SubCLuster,TruckType,Destination,operator,Part,Date,,,,,Plant,1150,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,INDOARYA,SG1,3,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1_1,18 FT,4000,MEGA,SG1,3,,,,,,,,,,,,,,,,
1170,1170/1190,N2,N2,32 MA,5050,VARUNA,SG1,1,,,,,,,,,,,,,,,,
1140,1140,N3,N3,32 MA,5120,APML,SG1,3,,,,,,,,,,,,,,,,
1170,1170/1190,E1,E1,32 MA,400035,TRIMURTHI,SG1,3,,,,,,,,,,,,,,,,
1140,1140,N3,N3,32 MA,400314,APML,SG1,2,,,,,,,,,,,,,,,,
1170,1170/1190,N1,N1_1,32 MA,400126,VARUNA,SG1,5,,,,,,,,,,,,,,,,
1140,1140,N2,N2,32 MA,5050,DRS,SG1,4,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,8305,VARUNA,SG1,2,,,,,,,,,,,,,,,,
1140,1140,N1,N1,32 MA,400021,APML,SG1,5,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,MEGA,SG1,5,,,,,,,,,,,,,,,,
1140,1140,N1,N1,32 MA,400304,APML,SG1,4,,,,,,,,,,,,,,,,
1180,1150/1180,S8,S8_1,32 MA,400074,RCI,SG1,1,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,VARUNA,SG1,5,,,,,,,,,,,,,,,,
1110,1110,S1,S1_1,18 FT,8300,ILAN,SG1,4,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4000,VARUNA,SG1,4,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1110,1110,S2,S2,18 FT,400047,MEGA,SG1,4,,,,,,,,,,,,,,,,
1140,1140,S1,S1_1,18 FT,8300,ILAN,SG2,8,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,1,,,,,,,,,,,,,,,,
1180,1150/1180,N5,N5,32 MA,5050,LG BROTHERS,SG1,2,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400073,EAST INDIA,SG1,5,,,,,,,,,,,,,,,,
1180,1150/1180,N6,N6,32 MA,400314,RCI,SG1,3,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400074,EAST INDIA,SG1,2,,,,,,,,,,,,,,,,
1180,1150/1180,N6,N6,32 MA,5040,RCI,SG1,4,,,,,,,,,,,,,,,,
1160,1160,S2,S2,18 FT,400186,MAHAVEERA,SG1,2,,,,,,,,,,,,,,,,
1180,1150/1180,N4,N4,32 SA,400211,VARUNA,SG1,4,,,,,,,,,,,,,,,,
1160,1160,E1,E1,32 MA,400035,ANAND,SG1,1,,,,,,,,,,,,,,,,
1180,1150/1180,N4,N4,32 MA,400211,COSMO,SG1,5,,,,,,,,,,,,,,,,
1160,1160,N1,N1_2,32 MA,400211,EAST INDIA,SG1,3,,,,,,,,,,,,,,,,
1180,1150/1180,S9,S9_5,32 MA,8300,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1160,1160,N1,N1_2,32 MA,400323,DBRC,SG1,5,,,,,,,,,,,,,,,,
1160,1160,N3,N3,32 MA,5120,DRS,SG2,8,,,,,,,,,,,,,,,,
1160,1160,W2,W2,32 MA,104687,TRUE FREIGHT,SG2,9,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,5050,LG BROTHERS,SG1,4,,,,,,,,,,,,,,,,
1150,1150/1180,S6,S6_1,18 FT,8256,KTC,SG1,4,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,DRS,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,W3,W3,32 MA,7152,EXPRESS,SG1,1,,,,,,,,,,,,,,,,
1110,1110,N3,N3,32 MA,400057,DRS,SG1,3,,,,,,,,,,,,,,,,
1110,1110,N3,N3,32 MA,5120,DRS,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,W3,W3_1,32 MA,400350,RCI,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4003,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,W3,W3_1,32 MA,7000,APML,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8150,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,E4,E4,32 MA,6102,KTC,SG1,3,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8151,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1150,1150/1180,E4,E4,32 MA,6053,KTC,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8153,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,W4,W4,32 MA,104687,TRUE FREIGHT,SG2,8,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8300,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1150,1150/1180,W4,W4,32 MA,7302,TRUE FREIGHT,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,4002,DGFC,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,W4,W4,32 MA,7250,TRUE FREIGHT,SG1,4,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,6200,DGFC,SG1,4,,,,,,,,,,,,,,,,
1110,1110,E1,E1,32 MA,6200,DGFC,SG1,3,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,6202,DGFC,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,N6,N6,32 MA,5120,RCI,SG2,10,,,,,,,,,,,,,,,,
1150,1150/1180,N6,N6,32 MA,400057,VARUNA,SG2,9,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,6200,KTC,SG2,7,,,,,,,,,,,,,,,,
1150,1150/1180,N5,N5,32 MA,5050,LG BROTHERS,SG2,9,,,,,,,,,,,,,,,,
1150,1150/1180,W4,W4,32 MA,7250,TRUE FREIGHT,SG2,10,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8300,DEDICATED,SG2,8,,,,,,,,,,,,,,,,
1150,1150/1180,W4,W4,32 MA,7302,SWASTIK,SG2,7,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8153,DEDICATED,SG2,9,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8151,DEDICATED,SG2,10,,,,,,,,,,,,,,,,
1150,1150/1180,E4,E4,32 MA,6053,KTC,SG2,6,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8150,DEDICATED,SG2,6,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4003,DEDICATED,SG2,7,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG2,8,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,DRS,SG2,6,,,,,,,,,,,,,,,,
1150,1150/1180,W3,W3,32 MA,7152,RCI,SG2,8,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,5050,DRS,SG2,7,,,,,,,,,,,,,,,,
1160,1160,N1,N1_2,32 MA,400211,EAST INDIA,SG2,10,,,,,,,,,,,,,,,,
1180,1150/1180,S9,S9_5,32 MA,8300,DEDICATED,SG2,9,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG2,10,,,,,,,,,,,,,,,,
1160,1160,E1,E1,32 MA,400035,EAST INDIA,SG2,6,,,,,,,,,,,,,,,,
1180,1150/1180,N4,N4,32 MA,400211,DBRC,SG2,7,,,,,,,,,,,,,,,,
1160,1160,S2,S2,18 FT,400186,MAHAVEERA,SG2,10,,,,,,,,,,,,,,,,
1180,1150/1180,N4,N4,32 SA,400211,VARUNA,SG2,7,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400074,APML,SG2,8,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400073,EAST INDIA,SG2,7,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,9,,,,,,,,,,,,,,,,
1180,1150/1180,N5,N5,32 MA,5050,DBRC,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S2,S2,18 FT,400047,KTC,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S1,S1_1,18 FT,8300,ILAN,SG2,7,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4000,VARUNA,SG2,6,,,,,,,,,,,,,,,,
1140,1140,N1,N1,32 MA,400304,APML,SG2,9,,,,,,,,,,,,,,,,
1140,1140,N1,N1,32 MA,400021,EAST INDIA,SG2,8,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,MEGA,SG2,7,,,,,,,,,,,,,,,,
1140,1140,N2,N2,32 MA,5050,DRS,SG2,10,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,CHINNA,SG2,8,,,,,,,,,,,,,,,,
1140,1140,N3,N3,32 MA,400314,APML,SG2,10,,,,,,,,,,,,,,,,
1170,1170/1190,N1,N1_1,32 MA,400126,RCI,SG2,6,,,,,,,,,,,,,,,,
1140,1140,N3,N3,32 MA,5120,APML,SG2,7,,,,,,,,,,,,,,,,
1170,1170/1190,E1,E1,32 MA,400035,TRIMURTHI,SG2,6,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,VARUNA,SG2,8,,,,,,,,,,,,,,,,
1170,1170/1190,N2,N2,32 MA,5050,VARUNA,SG2,10,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,INDOARYA,SG2,8,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1_1,18 FT,4000,MEGA,SG2,9,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,400316,DEDICATED,SG2,7,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,4001,MEGA,SG2,6,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,400311,DEDICATED,SG2,6,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2,32 MA,400311,COSMO,SG2,10,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG2,10,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG2,9,,,,,,,,,,,,,,,,
1130,1130,N8,N8,32 MA,5050,VIKAS,SG2,10,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,8052,EAST INDIA,SG2,10,,,,,,,,,,,,,,,,
1140,1140,W1,W1,32 MA,400003,EXPRESS,SG2,6,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,400024,VARUNA,SG2,9,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400051,NSTCL,SG2,6,,,,,,,,,,,,,,,,
1120,1120,N7,N7_1,32 SA,400151,VARUNA,SG2,8,,,,,,,,,,,,,,,,
1180,1150/1180,N6,N6,32 MA,400314,VARUNA,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,S6,S6_1,18 FT,8256,KTC,SG1,1,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4003,VARUNA,SG2,7,,,,,,,,,,,,,,,,
1150,1150/1180,N6,N6,32 MA,400057,VARUNA,SG2,10,,,,,,,,,,,,,,,,
1120,1120,S9,S9_2,32 MA,8150,DEDICATED,SG2,8,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4000,DEDICATED,SG2,6,,,,,,,,,,,,,,,,
1160,1160,W2,W2,32 MA,104687,TRUE FREIGHT,SG2,7,,,,,,,,,,,,,,,,
1140,1140,S1,S1_1,18 FT,8300,ILAN,SG2,6,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4003,DEDICATED,SG2,7,,,,,,,,,,,,,,,,
1130,1130,S5,S5_2,18 FT,4001,MEGA,SG2,6,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,4002,KTC,SG2,9,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7102,SWASTIK,SG2,9,,,,,,,,,,,,,,,,
1130,1130,N9,N9,32 MA,5104,LG BROTHERS,SG2,7,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4003,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400051,NSTCL,SG1,1,,,,,,,,,,,,,,,,
1120,1120,S9,S9_2,32 MA,8150,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4000,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4003,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1130,1130,S5,S5_2,18 FT,4001,KTC,SG1,4,,,,,,,,,,,,,,,,
1130,1130,N8,N8,32 MA,5050,SHRINIWASA,SG2,7,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,400024,EAST INDIA,SG1,4,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,400316,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,KTC,SG1,2,,,,,,,,,,,,,,,,
1140,1140,N3,N3,32 MA,400314,LG BROTHERS,SG2,6,,,,,,,,,,,,,,,,
1140,1140,N2,N2,32 MA,5050,APML,SG1,5,,,,,,,,,,,,,,,,
1140,1140,N1,N1,32 MA,400021,APML,SG1,3,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4003,EAST INDIA,SG1,1,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG1,2,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,2,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400073,APML,SG1,1,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400074,APML,SG1,4,,,,,,,,,,,,,,,,
1160,1160,S2,S2,18 FT,400186,MAHAVEERA,SG1,3,,,,,,,,,,,,,,,,
1160,1160,N1,N1_2,32 MA,400211,MAHAVEERA,SG1,4,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4000,EAST INDIA,SG1,5,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,5050,DBRC,SG1,1,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,DBRC,SG1,2,,,,,,,,,,,,,,,,
1110,1110,S2,S2,18 FT,400047,GNANABELLA,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1120,1120,N7,N7_1,32 SA,400151,EAST INDIA,SG1,4,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8150,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8300,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,4002,DGFC,SG1,2,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,W4,W4,32 MA,7250,TRUE FREIGHT,SG2,8,,,,,,,,,,,,,,,,
1150,1150/1180,E4,E4,32 MA,6053,KAPOOR,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,W3,W3,32 MA,7152,EXPRESS,SG2,7,,,,,,,,,,,,,,,,
1180,1150/1180,S9,S9_5,32 MA,8300,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1180,1150/1180,N4,N4,32 MA,400211,VARUNA,SG1,3,,,,,,,,,,,,,,,,
1180,1150/1180,N4,N4,32 SA,400211,RCI,SG1,2,,,,,,,,,,,,,,,,
1110,1110,S1,S1_1,18 FT,8300,ILAN,SG1,5,,,,,,,,,,,,,,,,
1180,1150/1180,N5,N5,32 MA,5050,DRS,SG2,7,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,RCI,SG1,3,,,,,,,,,,,,,,,,
1170,1170/1190,N1,N1_1,32 MA,400126,SWASTIK,SG1,3,,,,,,,,,,,,,,,,
1170,1170/1190,E1,E1,32 MA,400035,KAPOOR,SG1,4,,,,,,,,,,,,,,,,
1170,1170/1190,N2,N2,32 MA,5050,DRS,SG1,4,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1_1,18 FT,4000,RCI,SG1,4,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,4001,MEGA,SG1,3,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2,32 MA,400311,COSMO,SG2,6,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,3,,,,,,,,,,,,,,,,
1150,1150/1180,N5,N5,32 MA,5050,DBRC,SG2,10,,,,,,,,,,,,,,,,
1140,1140,W1,W1,32 MA,400003,EXPRESS,SG2,9,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7102,INDOARYA,SG2,6,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,5,,,,,,,,,,,,,,,,
1180,1150/1180,N6,N6,32 MA,400314,VARUNA,SG1,2,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG2,6,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400073,APML,SG2,9,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,KTC,SG2,10,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400074,APML,SG2,6,,,,,,,,,,,,,,,,
1150,1150/1180,E4,E4,32 MA,6053,KTC,SG2,7,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,400024,KTC,SG2,6,,,,,,,,,,,,,,,,
1110,1110,S1,S1_1,18 FT,8300,ILAN,SG2,10,,,,,,,,,,,,,,,,
1160,1160,S2,S2,18 FT,400186,MAHAVEERA,SG2,8,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4003,DEDICATED,SG2,10,,,,,,,,,,,,,,,,
1140,1140,N2,N2,32 MA,5050,DRS,SG2,9,,,,,,,,,,,,,,,,
1180,1150/1180,N4,N4,32 SA,400211,VARUNA,SG2,6,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4000,DEDICATED,SG2,8,,,,,,,,,,,,,,,,
1140,1140,N1,N1,32 MA,400021,MAHAVEERA,SG2,9,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,DBRC,SG2,9,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,GNANABELLA,SG2,10,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,9,,,,,,,,,,,,,,,,
1110,1110,S2,S2,18 FT,400047,GNANABELLA,SG2,7,,,,,,,,,,,,,,,,
1170,1170/1190,N1,N1_1,32 MA,400126,SWASTIK,SG2,7,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4003,KTC,SG2,10,,,,,,,,,,,,,,,,
1170,1170/1190,E1,E1,32 MA,400035,DGFC,SG2,8,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,KTC,SG2,6,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG2,9,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1_1,18 FT,4000,RCI,SG2,7,,,,,,,,,,,,,,,,
1130,1130,S5,S5_2,18 FT,4001,KTC,SG2,9,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,4001,MEGA,SG2,7,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4003,DEDICATED,SG2,8,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,400316,DEDICATED,SG2,10,,,,,,,,,,,,,,,,
1150,1150/1180,N5,N5,32 MA,5050,LG BROTHERS,SG2,8,,,,,,,,,,,,,,,,
1140,1140,W1,W1,32 MA,400003,EXPRESS,SG2,10,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400051,NSTCL,SG2,7,,,,,,,,,,,,,,,,
1120,1120,S9,S9_2,32 MA,8150,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG2,8,,,,,,,,,,,,,,,,
1130,1130,N8,N8,32 MA,5050,SHRINIWASA,SG2,8,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8300,DEDICATED,SG2,6,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7102,SWASTIK,SG2,8,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2,32 MA,400311,COSMO,SG2,7,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG2,7,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,4002,DGFC,SG2,10,,,,,,,,,,,,,,,,
1180,1150/1180,N4,N4,32 MA,400211,DBRC,SG1,4,,,,,,,,,,,,,,,,
1150,1150/1180,W3,W3,32 MA,7152,EXPRESS,SG2,10,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8150,DEDICATED,SG2,9,,,,,,,,,,,,,,,,
1150,1150/1180,W3,W3,32 MA,7152,EXPRESS,SG2,7,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400051,NSTCL,SG1,3,,,,,,,,,,,,,,,,
1140,1140,W1,W1,32 MA,400003,EXPRESS,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,CHINNA,SG1,4,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4003,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1130,1130,S5,S5_2,18 FT,4001,KTC,SG2,7,,,,,,,,,,,,,,,,
1110,1110,S1,S1_1,18 FT,8300,ILAN,SG1,2,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG1,3,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7102,SWASTIK,SG2,10,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,400316,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1120,1120,S9,S9_2,32 MA,8150,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,INDOARYA,SG1,1,,,,,,,,,,,,,,,,
1110,1110,S2,S2,18 FT,400047,GNANABELLA,SG1,3,,,,,,,,,,,,,,,,
1140,1140,N2,N2,32 MA,5050,APML,SG1,1,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,4001,MEGA,SG1,4,,,,,,,,,,,,,,,,
1140,1140,N1,N1,32 MA,400021,APML,SG1,1,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1_1,18 FT,4000,RCI,SG1,1,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,VARUNA,SG1,1,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,4,,,,,,,,,,,,,,,,
1170,1170/1190,E1,E1,32 MA,400035,TRIMURTHI,SG1,5,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400074,MEGA,SG1,1,,,,,,,,,,,,,,,,
1170,1170/1190,N1,N1_1,32 MA,400126,RCI,SG1,4,,,,,,,,,,,,,,,,
1160,1160,S2,S2,18 FT,400186,MAHAVEERA,SG2,9,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,APML,SG1,4,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,RCI,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2,32 MA,400311,COSMO,SG2,9,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4003,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1180,1150/1180,N4,N4,32 SA,400211,VARUNA,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8150,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4003,VARUNA,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,4002,DGFC,SG1,3,,,,,,,,,,,,,,,,
1180,1150/1180,N4,N4,32 MA,400211,VARUNA,SG1,5,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,400024,EAST INDIA,SG1,3,,,,,,,,,,,,,,,,
1150,1150/1180,E4,E4,32 MA,6053,VARUNA,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,4002,DGFC,SG2,6,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG2,7,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,VARUNA,SG2,8,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,ILAN,SG2,8,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400074,MEGA,SG2,7,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,6,,,,,,,,,,,,,,,,
1170,1170/1190,E1,E1,32 MA,400035,EAST INDIA,SG2,9,,,,,,,,,,,,,,,,
1140,1140,N1,N1,32 MA,400021,LG BROTHERS,SG2,10,,,,,,,,,,,,,,,,
1140,1140,N2,N2,32 MA,5050,DRS,SG2,7,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,4001,MEGA,SG2,9,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,INDOARYA,SG2,7,,,,,,,,,,,,,,,,
1110,1110,S1,S1_1,18 FT,8300,ILAN,SG2,6,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,CHINNA,SG2,10,,,,,,,,,,,,,,,,
1180,1150/1180,N4,N4,32 MA,400211,VARUNA,SG1,3,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG2,10,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8150,DEDICATED,SG2,10,,,,,,,,,,,,,,,,
1140,1140,W1,W1,32 MA,400003,EXPRESS,SG2,6,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,VARUNA,SG2,10,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,400316,DEDICATED,SG2,8,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4003,DEDICATED,SG2,10,,,,,,,,,,,,,,,,
